Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,GM,GMX,CHEVROLET,EQUINOX AWD,36TDLP5710,0,3.6,DGMXJ03.6166,Both,308,6,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.39,30.4,1,Not eqipped,DGMX10031177,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0034219,0.0873996,256.1,0.0048251,,0.0026338,,34.7,MPG,,,,,35.33,0.3637,0.0255,15.27,0.2685,0.02355,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,EQUINOX AWD,36TDLP5710,0,3.6,DGMXJ03.6166,Both,308,6,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.39,30.4,1,Not eqipped,DGMX91001382,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0034219,0.0873996,270.1017655,0.0048251,,0.0026338,0.01,33,MPG,,,,,35.33,0.3637,0.0255,15.27,0.2685,0.02355,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,EQUINOX AWD,36TDLP5710,0,3.6,DGMXJ03.6166,Both,308,6,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.39,30.4,1,Not eqipped,DGMX91001383,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0303252,0.7541638,448.6408471,0.008078,,0.009459,0.01,19.8,MPG,18.8199413,18.887841,22.7318966,,35.33,0.3637,0.0255,15.27,0.2685,0.02355,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,EQUINOX FWD,241CLN4446,0,2.4,CGMXJ02.4151,Both,182,4,44A,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.23,29.3,1,Not eqipped,CGMX10015563,MFR,No,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.01057,0.288,313.887,0.01141,,0.00762,,19.8,MPG,,,,,35.61,0.2595,0.02138,15.84,0.0426,0.02134,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,GM,GMX,CHEVROLET,EQUINOX FWD,241CLN4446,0,2.4,CGMXJ02.4151,Both,182,4,44A,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.23,29.3,1,Not eqipped,CGMX10015564,MFR,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00469,0.06446,202.82,0.00456,,0.00235,,30.7,MPG,,,,,35.61,0.2595,0.02138,15.84,0.0426,0.02134,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,GM,GMX,CHEVROLET,EQUINOX FWD,241CLN4446,1,2.4,CGMXJ02.4151,Both,182,4,44A,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.23,29.3,1,Not eqipped,CGMX10015561,MFR,No,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.00812,0.20314,333.935,0.00821,,0.00651,,18.7,MPG,,,,,35.61,0.2595,0.02138,15.84,0.0426,0.02134,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,GM,GMX,CHEVROLET,EQUINOX FWD,241CLN4446,1,2.4,CGMXJ02.4151,Both,182,4,44A,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.23,29.3,1,Not eqipped,CGMX10015562,MFR,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00493,0.11816,203.609,0.00425,,0.00214,,30.6,MPG,,,,,35.61,0.2595,0.02138,15.84,0.0426,0.02134,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,48XEGCA048,0,4.8,BGMXT06.0398,Truck,280,8,1,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10009391,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0840353,1.37525,645.137,0.0350426,,0.0297785,,13.7,MPG,13.1,13.1,15.4,,47.26,0.4061,0.03884,15.25,-0.1787,0.04258,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,48XEGCA048,0,4.8,BGMXT06.0398,Truck,280,8,1,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10009392,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0188135,0.40125,387.664,0.0211641,,0.0106684,,22.8,MPG,,,,,47.26,0.4061,0.03884,15.25,-0.1787,0.04258,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,48XEGCA048,0,4.8,BGMXT06.0398,Truck,280,8,1,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10031446,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0840353,1.37525,678.4,0.0350426,,0.0297785,,13.1,MPG,12.5,12.5,14.7,,47.26,0.4061,0.03884,15.25,-0.1787,0.04258,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,48XEGCA048,0,4.8,BGMXT06.0398,Truck,280,8,1,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10031447,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0188135,0.40125,402.1,0.0211641,,0.0106684,,22.1,MPG,,,,,47.26,0.4061,0.03884,15.25,-0.1787,0.04258,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,60XEGCA050,0,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10031452,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0430042,2.16998,409.5,0.0234576,,0.0175499,,21.7,MPG,,,,,46.29,0.348,0.0395,21.39,-0.2224,0.04196,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,60XEGCA050,0,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10031453,MFR,Yes,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0727,1.31104,662.6,0.0202523,,0.04714,,9.5,MPG,9.7,9.1,11.1,,46.29,0.348,0.0395,21.39,-0.2224,0.04196,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,60XEGCA050,0,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10031454,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00827,0.08172,398.4,0,,0.00946,,15.8,MPG,,,,,46.29,0.348,0.0395,21.39,-0.2224,0.04196,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,60XEGCA050,0,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10031455,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.111054,3.3755,678.4,0.0664057,,0.0435735,,13.1,MPG,13.1,12.3,15,,46.29,0.348,0.0395,21.39,-0.2224,0.04196,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,60XEGCA050,0,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10032000,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0430042,2.16998,409.5,0.0234576,,0.0175499,,21.7,MPG,,,,,46.29,0.348,0.0395,21.39,-0.2224,0.04196,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,60XEGCA050,0,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,3.42,26,1,Not eqipped,BGMX10032001,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.111054,3.3755,678.4,0.0664057,,0.0435735,,13.1,MPG,13.1,12.3,15,,46.29,0.348,0.0395,21.39,-0.2224,0.04196,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G3500 EXPRESS 2WD PASS MDPV,60XEGCA050,1,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,7000,3.42,26,1,Not eqipped,BGMX10031448,MFR,Yes,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.06354,1.06791,691.8,0.02195,,0.04849,,9.1,MPG,9.2,8.7,10.4,,47.89,0.3501,0.03992,17.83,-0.1599,0.04149,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G3500 EXPRESS 2WD PASS MDPV,60XEGCA050,1,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,7000,3.42,26,1,Not eqipped,BGMX10031449,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.01998,0.26553,411.4,0.00162,,0.01678,,15.3,MPG,,,,,47.89,0.3501,0.03992,17.83,-0.1599,0.04149,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G3500 EXPRESS 2WD PASS MDPV,60XEGCA050,1,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,7000,3.42,26,1,Not eqipped,BGMX10031450,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.110343,3.03841,716.7,0.0365789,,0.044382,,12.4,MPG,12.3,11.7,14.1,,47.89,0.3501,0.03992,17.83,-0.1599,0.04149,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,G3500 EXPRESS 2WD PASS MDPV,60XEGCA050,1,6,BGMXT06.0398,Truck,323,8,2,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,7000,3.42,26,1,Not eqipped,BGMX10031451,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0345158,1.99919,429.3,0.0321378,,0.0168256,,20.7,MPG,,,,,47.89,0.3501,0.03992,17.83,-0.1599,0.04149,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10015384,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0153155,0.0644535,396.86,0.0065005,,0.0066299,,22.3,MPG,22.2,20.7,26.5,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10015386,MFR,No,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0433,0.90297,367.715,0.00259,,0.02377,,16.9,MPG,,,,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10015510,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.004752,0.0356616,213.308,0.0043497,,0.0026263,,41.6,MPG,,,,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10015560,MFR,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00013,0.01789,199.424,0.00108,,0.00275,,31.3,MPG,,,,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10031710,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0153155,0.0644535,417.2,0.0065005,,0.0066299,,21.3,MPG,21.2,19.8,25.3,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,Y,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10031711,MFR,Yes,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0433,0.90297,391,0.00259,,0.02377,,16.1,MPG,,,,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,Y,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10031712,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.004752,0.0356616,229.6,0.0043497,,0.0026263,,38.7,MPG,,,,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,Y,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,3612W94491,0,3.6,CGMXJ03.6166,Both,280,6,19,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.44,23.4,1,Not eqipped,CGMX10031713,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00013,0.01789,216.3,0.00108,,0.00275,,29.1,MPG,,,,,22.85,0.354,0.01829,7.16,0.0947,0.01904,TWC,Three-way catalyst,Y,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,361DGP4428,0,3.6,EGMXV03.6048,Car,305,6,25,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,2.77,26.1,1,Not eqipped,EGMX10023732,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.005919,0.387337,375.564,0.0072908,,0.0033628,,23.6,MPG,23.4,22.2,27.1,,35.47,0.2634,0.01782,7.82,0.2268,0.01633,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,361DGP4428,0,3.6,EGMXV03.6048,Car,305,6,25,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,2.77,26.1,1,Not eqipped,EGMX10023814,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004461,0.0903113,220.689,0.0014604,,0.000005,,40.2,MPG,,,,,35.47,0.2634,0.01782,7.82,0.2268,0.01633,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,361DGP4429,0,3.6,EGMXJ03.6166,Both,305,6,25A,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,2.77,26.1,1,Not eqipped,EGMX10023737,MFR,No,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.01832,0.144732,357.962,0.0105307,,0.0094216,,17.4,MPG,,,,,35.47,0.2634,0.01782,9.46,0.1536,0.01738,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,IMPALA,361DGP4429,0,3.6,EGMXJ03.6166,Both,305,6,25A,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,2.77,26.1,1,Not eqipped,EGMX10023738,MFR,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00288,0.0469082,216.663,0.0028809,,0.0027935,,28.7,MPG,,,,,35.47,0.2634,0.01782,9.46,0.1536,0.01738,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10026137,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0359787,0.474675,430.344,0.0045524,,0.0110265,,20.7,MPG,19.4,20.3,22.4,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10026138,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0033843,0.224579,287.903,0.0005722,,0.0017466,,30.9,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10026139,MFR,No,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.04227,0.42595,430.667,0.013245,,0.0139496,,14.4,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10026140,MFR,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00182,0.181034,290.121,0.0003532,,0.0010867,,21.5,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031750,MFR,Yes,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.04227,0.42595,403.5,0.013245,,0.0139496,,15.6,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031751,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00182,0.181034,270.2,0.0003532,,0.0010867,,23.3,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031752,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0359787,0.474675,396.7,0.0045524,,0.0110265,,22.4,MPG,21,21.9,24.2,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031753,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0033843,0.224579,266.1,0.0005722,,0.0017466,,33.4,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031754,MFR,Yes,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.04227,0.42595,414.1,0.013245,,0.0139496,,15.2,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031755,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00182,0.181034,274.9,0.0003532,,0.0010867,,22.9,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031756,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0359787,0.474675,405.8,0.0045524,,0.0110265,,21.9,MPG,20.5,21.5,23.7,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031757,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0033843,0.224579,270.1,0.0005722,,0.0017466,,32.9,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031758,MFR,Yes,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.04227,0.42595,431.2,0.013245,,0.0139496,,14.6,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031759,MFR,Yes,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00182,0.181034,282.3,0.0003532,,0.0010867,,22.3,MPG,,,,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
2015,GM,GMX,CHEVROLET,K15 SILVERADO 4WD,43KPEE1381,0,4.3,EGMXT04.3187,Truck,285,6,10,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,3.42,25,1,Not eqipped,EGMX10031760,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0359787,0.474675,423.2,0.0045524,,0.0110265,,21,MPG,19.7,20.6,22.7,,43.96,0.685,0.0294,24.88,0.2875,0.03077,TWC,Three-way catalyst,N,,,N,No averaging
