After Hours Change (Realtime),Annualized Gain,Ask,Ask (Realtime),Ask Size,Average Daily Volume,Bid,Bid (Realtime),Bid Size,Book Value Per Share,Change,Change Change In Percent,Change From Fiftyday Moving Average,Change From Two Hundredday Moving Average,Change From Year High,Change From Year Low,Change In Percent,Change In Percent (Realtime),Change (Realtime),Commission,Currency,Days High,Days Low,Days Range,Days Range (Realtime),Days Value Change,Days Value Change (Realtime),Dividend Pay Date,Trailing Annual Dividend Yield,Trailing Annual Dividend Yield In Percent,Diluted E P S,E B I T D A,E P S Estimate Current Year,E P S Estimate Next Quarter,E P S Estimate Next Year,Ex Dividend Date,Fiftyday Moving Average,Shares Float,High Limit,Holdings Gain,Holdings Gain Percent,Holdings Gain Percent (Realtime),Holdings Gain (Realtime),Holdings Value,Holdings Value (Realtime),Last Trade Date,Last Trade Price Only,Last Trade (Realtime) With Time,Last Trade Size,Last Trade Time,Last Trade With Time,Low Limit,Market Capitalization,Market Cap (Realtime),More Info,Name,Notes,Oneyr Target Price,Open,Order Book (Realtime),P E G Ratio,P E Ratio,P E Ratio (Realtime),Percent Change From Fiftyday Moving Average,Percent Change From Two Hundredday Moving Average,Change In Percent From Year High,Percent Change From Year Low,Previous Close,Price Book,Price E P S Estimate Current Year,Price E P S Estimate Next Year,Price Paid,Price Sales,Revenue,Shares Owned,Shares Outstanding,Short Ratio,Stock Exchange,Symbol,Ticker Trend,Trade Date,Trade Links,Trade Links Additional,Two Hundredday Moving Average,Volume,Year High,Year Low,Year Range
,,,,100.0,858.0,,,100.0,0.0,-0.18,,-0.31,-0.06,-1.09,0.7,-0.0070999999999999995,,,,,,,,,,,,,,,0.0,,0.0,,,26.16,,,,,,,,,,25.85,,900.0,,,,,,,,,,,,0.0,,,-0.0118,-0.0022,-0.0405,0.0278,,,,,,,,,,0.0,,,,,,,25.91,,,,
,,,,500.0,7565.0,,,100.0,2.154,1.0595,,-0.1374,-3.8804,-15.2905,4.8895,0.049859,,,,,,,,,,,,,,,0.0,,0.0,,,22.4469,,,,,,,,,,22.3095,,46.0,,,,41560000.0,,,,,,,,0.0,,,-0.006121,-0.148164,-0.406662,0.280683,,9.8654,,,,5.9158,6690000.0,,1863000.0,2.0,,,,,,,26.1899,,,,
,,,,100.0,73897.0,,,2000.0,0.33,1.08,,-0.37,-1.93,-6.13,4.39,0.0734,,,,,,,,,,,,,,,0.0,1.51,0.0,1.51,,16.17,13086000.0,,,,,,,,,15.8,,100.0,,,,207300000.0,,,,,33.0,,,0.0,,,-0.022799999999999997,-0.109,-0.2795,0.3848,,44.61,,,,7.58,25480000.0,,13120000.0,5.5,,,,,,,17.73,,,,
,,,,100.0,184989.0,,,100.0,7.79,-0.15,,0.18,1.16,-1.42,4.73,-0.0077,,,,,,,,,,,,,,,443510000.0,1.67,0.52,1.75,,19.12,11336000.0,,,,,,,,,19.3,,1145.0,,,,1290000000.0,,,,,23.14,,,22.88,,,0.0096,0.0637,-0.06849999999999999,0.3246,,2.5,11.56,11.03,,0.48,2720000000.0,,67075000.0,0.1,,,,,,,18.14,,,,
,,,,100.0,331742.0,,,200.0,11.23,-0.2,,2.69,7.56,-0.77,19.91,-0.0043,,,,,,,,,,,,,,,143800000.0,2.58,0.66,2.75,,43.95,36665000.0,,,,,,,,,46.64,,18555.0,,,,1790000000.0,,,,,48.75,,,1.21,,,0.0611,0.19340000000000002,-0.016200000000000003,0.7449,,4.17,18.08,16.96,,2.04,878700000.0,,38347000.0,1.9,,,,,,,39.08,,,,
,,,,100.0,7429130.0,,,100.0,63.65,-0.63,,-0.39,-1.14,-6.75,4.72,-0.0122,,,,,,,,,,,,,,,10580000000.0,5.84,1.45,6.27,,51.21,949178000.0,,,,,,,,,50.82,,322863.0,,,,57520000000.0,,,,,59.0,,,1.25,,,-0.0076,-0.0219,-0.11720000000000001,0.1024,,0.81,8.7,8.11,,0.79,73290000000.0,,1131927000.0,2.7,,,,,,,51.96,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,132929.0,,,100.0,25.48,1.92,,11.32,39.07,-2.3,110.15,0.0058,,,,,,,,,,,,,,,518090000.00000006,12.84,2.81,14.43,,319.83,27479000.0,,,,,,,,,331.15,,7765.0,,,,9310000000.0,,,,,313.23,,,2.25,,,0.0354,0.1338,-0.0069,0.49840000000000007,,12.92,25.79,22.95,,3.72,2490000000.0,,28127000.0,5.0,,,,,,,292.08,,,,
,,,,600.0,13864.0,,,100.0,0.0,-0.07,,0.21,-1.37,-4.69,0.81,-0.0054,,,,,,,,,,,,,,,0.0,,0.0,,,12.41,,,,,,,,,,12.62,,100.0,,,,,,,,,,,,0.0,,,0.0168,-0.09820000000000001,-0.27090000000000003,0.06860000000000001,,,,,,,,,,0.0,,,,,,,13.99,,,,
,,,,400.0,51448.0,,,700.0,0.0,-0.2284,,-0.2515,-1.6778,-7.5084,1.6416,-0.01052,,,,,,,,,,,,,,,0.0,,0.0,,,21.7331,,,,,,,,,,21.4816,,100.0,,,,,,,,,,,,0.0,,,-0.011572,-0.072446,-0.259,0.08274200000000001,,,,,,,,,,0.0,,,,,,,23.1594,,,,
,,,,200.0,2364900.0,,,100.0,8.65,0.03,,-0.03,-0.16,-0.6,0.22,0.0038,,,,,,,,,,,,,,,0.0,0.76,0.19,0.75,,7.93,367654000.0,,,,,,,,,7.9,,54765.0,,,,2930000000.0,,,,,8.27,,,2.08,,,-0.0037,-0.0201,-0.0706,0.0286,,0.91,10.39,10.53,,8.12,358790000.0,,370361000.0,5.3,,,,,,,8.06,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,200.0,2276.0,,,1000.0,8.65,0.16,,-0.24,-0.24,-1.03,1.01,0.0062,,,,,,,,,,,,,,,0.0,,0.0,,,26.12,367654000.0,,,,,,,,,25.88,,180.0,,,,9580000000.0,,,,,,,,0.0,,,-0.009300000000000001,-0.009000000000000001,-0.0383,0.0406,,2.97,,,,26.55,358790000.0,,370361000.0,0.0,,,,,,,26.12,,,,
,,,,700.0,225085.0,,,1000.0,10.4,0.06,,0.1,-1.14,-3.9,0.69,0.014199999999999999,,,,,,,,,,,,,,,54770000.0,4.52,0.0,,,4.2,54185000.0,,,,,,,,,4.3,,559.0,,,,271300000.0,,,,,8.5,,,0.0,,,0.023799999999999998,-0.20920000000000002,-0.4756,0.1911,,0.41,,,,0.19,1410000000.0,,63092000.0,3.3,,,,,,,5.44,,,,
,,,,5700.0,143150.0,,,900.0,0.0,0.02,,0.02,0.07,-0.51,0.59,0.0023,,,,,,,,,,,,,,,0.0,,0.0,,,8.86,,,,,,,,,,8.88,,342.0,,,,,,,,,,,,0.0,,,0.0019,0.0076,-0.0543,0.0712,,,,,,,,,,0.0,,,,,,,8.81,,,,
,,,,100.0,92353.0,,,100.0,0.0,-0.04,,-0.09,-0.13,-0.33,0.08,-0.0070999999999999995,,,,,,,,,,,,,,,0.0,,0.0,,,5.67,,,,,,,,,,5.58,,300.0,,,,,,,,,,,,0.0,,,-0.016200000000000003,-0.0235,-0.0558,0.014499999999999999,,,,,,,,,,0.0,,,,,,,5.71,,,,
,,,,18200.0,339034.0,,,2000.0,0.0,-0.01,,-0.02,-0.08,-0.57,0.08,-0.0021,,,,,,,,,,,,,,,0.0,,0.0,,,4.88,,,,,,,,,,4.86,,761.0,,,,,,,,,,,,0.0,,,-0.0037,-0.017,-0.105,0.0167,,,,,,,,,,0.0,,,,,,,4.94,,,,
,,,,1500.0,165324.0,,,900.0,0.0,-0.02,,-0.0,0.04,-0.3,0.41,-0.0031,,,,,,,,,,,,,,,0.0,,0.0,,,6.38,,,,,,,,,,6.38,,2135.0,,,,,,,,,,,,0.0,,,-0.0007000000000000001,0.0069,-0.0449,0.0687,,,,,,,,,,0.0,,,,,,,6.34,,,,
,,,,3400.0,75082.0,,,3400.0,0.0,-0.03,,-0.02,0.04,-0.34,0.41,-0.0045000000000000005,,,,,,,,,,,,,,,0.0,,0.0,,,6.69,,,,,,,,,,6.67,,184.0,,,,,,,,,,,,0.0,,,-0.0023,0.0053,-0.048499999999999995,0.0655,,,,,,,,,,0.0,,,,,,,6.63,,,,
,,,,100.0,14684.0,,,200.0,0.0,0.01,,-0.19,-0.62,-1.68,0.11,0.0015,,,,,,,,,,,,,,,0.0,,0.0,,,6.8,,,,,,,,,,6.61,,100.0,,,,,,,,,,,,0.0,,,-0.027700000000000002,-0.0858,-0.2027,0.0169,,,,,,,,,,0.0,,,,,,,7.23,,,,
,,,,400.0,4917830.0,,,200.0,3.06,0.07,,0.37,0.93,-0.08,2.73,0.0070999999999999995,,,,,,,,,,,,,,,373570000.0,0.85,0.22,0.95,,9.52,335440000.0,,,,,,,,,9.89,,126833.0,,,,3350000000.0,,,,,11.09,,,1.16,,,0.038700000000000005,0.1041,-0.008,0.38130000000000003,,3.21,11.64,10.41,,3.44,967340000.0,,338920000.0,8.5,,,,,,,8.96,,,,
,,,,100.0,13191300.0,,,500.0,8.33,-0.06,,1.01,1.14,-5.09,5.3,-0.0027,,,,,,,,,,,,,,,2120000000.0,0.47,0.15,0.63,,21.54,373555000.0,,,,,,,,,22.55,,74623.0,,,,11080000000.0,,,,,26.31,,,4.59,,,0.046900000000000004,0.0534,-0.18420000000000003,0.3072,,2.72,47.98,35.79,,1.15,9700000000.0,,491313000.0,2.7,,,,,,,21.41,,,,
,,,,200.0,3401680.0,,,1000.0,10.75,-0.64,,-1.68,-6.71,-34.36,1.54,-0.0098,,,,,,,,,,,,,,,1370000000.0,4.3,1.05,4.79,,66.28,182679000.0,,,,,,,,,64.6,,70582.0,,,,12930000000.0,,,,,86.56,,,0.79,,,-0.025400000000000002,-0.0941,-0.3472,0.0244,,6.07,15.02,13.49,,3.1,4210000000.0,,200180000.0,2.5,,,,,,,71.31,,,,
,,,,100.0,541264.0,,,100.0,38.4,-0.4,,0.26,1.9,-7.83,10.62,-0.0053,,,,,,,,,,,,,,,541470000.0,5.25,1.28,5.67,,75.41,74155000.0,,,,,,,,,75.67,,19240.0,,,,5700000000.0,,,,,82.27,,,2.9,,,0.0034999999999999996,0.0257,-0.09380000000000001,0.16329999999999997,,1.98,14.41,13.35,,5.79,989300000.0,,75297000.0,1.7,,,,,,,73.77,,,,
,,,,100.0,111935.0,,,200.0,41.3,-0.02,,-0.07,-1.03,-10.76,2.96,-0.0014000000000000002,,,,,,,,,,,,,,,320200000.0,0.29,0.03,0.25,,14.44,17360000.0,,,,,,,,,14.37,,501.0,,,,649810000.0,,,,,15.44,,,5.39,,,-0.005,-0.0669,-0.4282,0.2594,,0.35,49.55,57.48,,0.11,5890000000.0,,45220000.0,3.1,,,,,,,15.4,,,,
,,,,200.0,26419.0,,,700.0,14.78,0.0,,-0.07,-2.02,-5.76,0.91,0.0,,,,,,,,,,,,,,,0.0,1.47,0.37,1.56,,14.65,9130000.0,,,,,,,,,14.58,,1040.0,,,,165470000.0,,,,,19.25,,,2.02,,,-0.0048,-0.1216,-0.2832,0.0666,,0.99,9.92,9.35,,1.78,93080000.0,,11349000.0,10.0,,,,,,,16.6,,,,
,,,,15700.0,1303770.0,,,8100.0,6.96,-0.01,,0.05,-1.0,-6.48,0.3,-0.0097,,,,,,,,,,,,,,,630030000.0,-0.59,-0.06,-1.31,,0.97,23733000.0,,,,,,,,,1.02,,2640.0,,,,68230000.0,,,,,1.95,,,-0.1,,,0.05,-0.4955,-0.8640000000000001,0.4167,,0.15,,,,0.11,637270000.0,,66895000.0,3.0,,,,,,,2.02,,,,
,,,,29500.0,634790.0,,,14200.0,1.86,0.0,,-0.08,-0.2,-5.29,0.17,0.0,,,,,,,,,,,,,,,-35780000.0,-0.25,-0.08,-0.04,,1.53,96781000.0,,,,,,,,,1.45,,3909.0,,,,201600000.0,,,,,2.13,,,-0.13,,,-0.0512,-0.1236,-0.7848999999999999,0.1328,,0.78,,,,0.68,296160000.0,,139032000.0,15.7,,,,,,,1.65,,,,
,,,,1000.0,765663.0,,,300.0,-1.633,-0.0122,,-0.2222,-1.1376,-5.6199,0.3601,-0.012295,,,,,,,,,,,,,,,257610000.0,-2.1,-0.25,-0.97,,1.2023,36510000.0,,,,,,,,,0.9801,,6132.0,,,,45740000.0,,,,,1.8,,,-0.02,,,-0.184806,-0.537182,-0.8515,0.5808059999999999,,,,,,0.5036,91950000.0,,46664000.0,14.2,,,,,,,2.1177,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,43789.0,,,100.0,14.9,0.0,,1.86,4.85,-0.43,8.61,0.0,,,,,,,,,,,,,,,28500000.0,,0.0,1.72,,23.19,10818000.0,,,,,,,,,25.05,,1782.0,,,,283240000.0,,,,,21.0,,,0.0,,,0.0804,0.2401,-0.0169,0.5236999999999999,,1.68,,,,0.57,492780000.0,,11307000.0,5.2,,,,,,,20.2,,,,
,,,,200.0,52045.0,,,200.0,0.0,0.28,,0.41,-0.66,-4.1,2.1,0.015500000000000002,,,,,,,,,,,,,,,0.0,,0.0,,,17.99,,,,,,,,,,18.4,,1000.0,,,,,,,,,,,,0.0,,,0.0226,-0.0348,-0.1822,0.1288,,,,,,,,,,0.0,,,,,,,19.06,,,,
,,,,300.0,651413.0,,,200.0,13.54,-0.44,,1.39,0.96,-5.07,3.57,-0.0147,,,,,,,,,,,,,,,251190000.0,1.72,0.46,1.97,,28.08,88652000.0,,,,,,,,,29.47,,23237.0,,,,3480000000.0,,,,,30.8,,,3.87,,,0.0497,0.0337,-0.1468,0.1378,,2.21,17.13,14.96,,2.67,1320000000.0,,118000000.0,13.1,,,,,,,28.51,,,,
,,,,100.0,235576.0,,,100.0,24.91,0.14,,1.16,4.24,-5.04,16.54,0.0019,,,,,,,,,,,,,,,318800000.0,4.55,1.15,5.17,,71.75,34128000.0,,,,,,,,,72.91,,5311.0,,,,2530000000.0,,,,,78.33,,,0.64,,,0.016200000000000003,0.0617,-0.0647,0.2934,,2.92,16.02,14.1,,1.46,1730000000.0,,34702000.0,3.0,,,,,,,68.67,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,500.0,126826.0,,,200.0,8.44,-0.33,,-0.37,-0.21,-7.35,2.45,-0.0179,,,,,,,,,,,,,,,63490000.0,0.72,0.14,0.92,,18.5,14656000.0,,,,,,,,,18.13,,4067.0,,,,519530000.0,,,,,25.5,,,2.1,,,-0.0201,-0.0116,-0.28850000000000003,0.1562,,2.19,25.18,19.71,,0.74,715690000.0,,28656000.0,6.6,,,,,,,18.34,,,,
,,,,4000.0,1756690.0,,,100.0,8.47,-0.03,,0.08,0.75,-0.18,1.41,-0.0046,,,,,,,,,,,,,,,0.0,0.65,0.0,0.63,,6.46,6512828000.0,,,,,,,,,6.54,,57473.0,,,,91670000000.0,,,,,7.53,,,-1.53,,,0.012700000000000001,0.1303,-0.0268,0.2749,,0.78,10.06,10.38,,2.68,34320000000.0,,14017539000.0,1.4,,,,,,,5.79,,,,
,,,,100.0,38911.0,,,400.0,4.78,0.13,,0.37,-0.13,-4.84,1.74,0.0187,,,,,,,,,,,,,,,18950000.0,0.32,0.07,0.39,,6.73,18492000.0,,,,,,,,,7.1,,100.0,,,,225160000.0,,,,,10.67,,,0.86,,,0.055700000000000006,-0.0182,-0.4054,0.3246,,1.46,22.19,18.21,,1.92,115200000.0,,31713000.0,0.1,,,,,,,7.23,,,,
,,,,14300.0,520331.0,,,5700.0,5.11,0.01,,-0.1,0.06,-0.57,0.35,0.0028000000000000004,,,,,,,,,,,,,,,0.0,0.31,0.0,0.28,,3.67,7371782000.0,,,,,,,,,3.57,,15072.0,,,,43620000000.0,,,,,4.05,,,-2.3,,,-0.026000000000000002,0.0183,-0.1377,0.10869999999999999,,0.7,11.52,12.75,,1.95,22270000000.0,,12219707000.0,4.1,,,,,,,3.51,,,,
,,,,100.0,3685880.0,,,100.0,5.38,-0.19,,1.21,0.25,-8.96,5.22,-0.0169,,,,,,,,,,,,,,,5660000000.0,60.07,16.01,64.73,,9.86,424820000.0,,,,,,,,,11.07,,87765.0,,,,11010000000.0,,,,,614.05,,,-1.62,,,0.1223,0.0235,-0.4473,0.8923000000000001,,2.09,0.18,0.17,,0.85,13240000000.0,,994500000.0,0.7,,,,,,,10.82,,,,
,,,,500.0,3574900.0,,,100.0,1.84,0.28,,3.02,-0.38,-17.32,11.85,0.006600000000000001,,,,,,,,,,,,,,,-12130000.0,0.39,0.09,0.7,,39.94,162679000.0,,,,,,,,,42.96,,33462.0,,,,9310000000.0,,,,,55.22,,,1.68,,,0.0755,-0.0087,-0.2873,0.3809,,23.2,110.15,61.37,,64.39,143640000.0,,216695000.0,4.9,,,,,,,43.33,,,,
,,,,700.0,92818.0,,,300.0,3.4,0.03,,0.44,1.64,-0.11,3.9,0.0024,,,,,,,,,,,,,,,-19640000.0,-0.32,-0.1,-0.13,,12.02,16891000.0,,,,,,,,,12.46,,1112.0,,,,319570000.0,,,,,14.0,,,0.0,,,0.0365,0.152,-0.0088,0.4556,,3.65,,,,3.87,82300000.0,,25648000.0,3.6,,,,,,,10.82,,,,
,,,,300.0,135423.0,,,100.0,8.73,-0.39,,-0.26,0.19,-4.61,1.65,-0.029300000000000003,,,,,,,,,,,,,,,114600000.0,0.66,0.25,0.8,,13.16,46978000.0,,,,,,,,,12.9,,6643.0,,,,617570000.0,,,,,14.33,,,1.57,,,-0.0195,0.015,-0.2633,0.1467,,1.52,19.55,16.12,,0.42,1520000000.0,,47874000.0,6.9,,,,,,,12.71,,,,
,,,,100.0,113739.0,,,100.0,5.73,0.09,,-1.01,-2.48,-7.59,4.03,0.003,,,,,,,,,,,,,,,0.0,1.82,0.44,1.99,,30.79,13554000.0,,,,,,,,,29.78,,687.0,,,,451320000.0,,,,,34.88,,,0.0,,,-0.0327,-0.077,-0.2031,0.1565,,5.18,16.36,14.96,,0.87,518750000.0,,15155000.0,3.8,,,,,,,32.26,,,,
,,,,100.0,748511.0,,,100.0,60.59,-0.39,,1.23,25.49,-4.43,63.49,-0.0021,,,,,,,,,,,,,,,1160000000.0,9.52,2.64,11.16,,182.63,57462000.0,,,,,,,,,183.86,,12185.0,,,,13420000000.0,,,,,198.3,,,0.92,,,0.0067,0.16090000000000002,-0.0235,0.5275,,3.04,19.31,16.47,,1.72,7800000000.0,,73009000.0,2.1,,,,,,,158.37,,,,
,,,,200.0,707127.0,,,100.0,20.32,-0.05,,2.49,13.38,-1.33,33.8,-0.0007000000000000001,,,,,,,,,,,,,,,268620000.0,2.49,0.55,3.45,,64.17,31082000.0,,,,,,,,,66.66,,15601.0,,,,3320000000.0,,,,,67.75,,,0.69,,,0.038900000000000004,0.25120000000000003,-0.0196,1.0286,,3.28,26.77,19.32,,0.35,9370000000.0,,49873000.0,8.2,,,,,,,53.28,,,,
,,,,100.0,1564500.0,,,100.0,42.39,-0.02,,2.81,3.03,-1.28,21.3,-0.0003,,,,,,,,,,,,,,,798100000.0,3.89,1.37,4.14,,75.09,140454000.0,,,,,,,,,77.9,,424382.0,,,,14280000000.0,,,,,85.73,,,6.12,,,0.0374,0.0405,-0.016200000000000003,0.3763,,1.84,20.03,18.82,,3.45,4150000000.0000005,,183322000.0,1.9,,,,,,,74.87,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,700.0,6648910.0,,,21000.0,3.07,-0.07,,-0.1,-0.37,-4.62,0.25,-0.1165,,,,,,,,,,,,,,,-94570000.0,-1.51,-0.17,-0.6,,0.63,225980000.0,,,,,,,,,0.53,,27006.0,,,,147320000.0,,,,,1.85,,,0.0,,,-0.161,-0.4098,-0.8971,0.8929,,0.2,,,,0.35,475610000.0,,277955000.0,11.6,,,,,,,0.9,,,,
,,,,1500.0,194194.0,,,100.0,5.41,-0.03,,-0.28,-0.33,-1.24,2.18,-0.0028000000000000004,,,,,,,,,,,,,,,49610000.0,0.23,0.06,0.3,,11.11,55108000.0,,,,,,,,,10.83,,6830.0,,,,629300000.0,,,,,13.0,,,0.0,,,-0.025400000000000002,-0.029300000000000003,-0.1027,0.252,,2.01,47.09,36.1,,9.46,66690000.0,,58107000.0,4.9,,,,,,,11.16,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1200.0,1209580.0,,,2800.0,7.2,0.12,,0.07,0.15,-0.6,0.69,0.0129,,,,,,,,,,,,,,,102050000.0,0.35,0.08,0.4,,9.33,157605000.0,,,,,,,,,9.4,,7283.0,,,,1570000000.0,,,,,9.0,,,0.0,,,0.008,0.016200000000000003,-0.06,0.0792,,1.29,26.86,23.5,,7.37,209790000.0,,166520000.0,2.1,,,,,,,9.25,,,,
,,,,400.0,3042240.0,,,200.0,15.85,0.82,,2.32,2.82,-8.65,14.38,0.0069,,,,,,,,,,,,,,,4300000000.0,5.77,0.33,6.7,,117.82,474655000.0,,,,,,,,,120.14,,345006.0,,,,57200000000.0,,,,,134.75,,,1.79,,,0.0197,0.024100000000000003,-0.0672,0.136,,7.53,20.82,17.93,,3.8,14950000000.0,,476102000.0,4.1,,,,,,,117.32,,,,
,,,,8500.0,1842890.0,,,18300.0,4.78,0.0,,-0.04,1.32,-0.76,2.94,0.0,,,,,,,,,,,,,,,68680000.0,0.38,0.08,0.63,,6.39,85719000.0,,,,,,,,,6.35,,30261.0,,,,576690000.0,,,,,7.11,,,1.39,,,-0.0067,0.2631,-0.1069,0.8622,,1.33,16.71,10.08,,0.75,770010000.0,,90817000.0,10.1,,,,,,,5.03,,,,
,,,,200.0,16674.0,,,100.0,0.0,0.03,,0.1,0.22,-0.2,0.72,0.0018,,,,,,,,,,,,,,,0.0,,0.0,,,16.71,,,,,,,,,,16.81,,100.0,,,,,,,,,40.7,,,0.0,,,0.0062,0.013300000000000001,-0.0118,0.0447,,,,,,,,,,0.0,,,,,,,16.59,,,,
,,,,1100.0,389634.0,,,400.0,34.35,-0.22,,2.34,4.78,-0.87,10.45,-0.0055000000000000005,,,,,,,,,,,,,,,265800000.0,2.98,0.78,2.83,,37.27,30443000.0,,,,,,,,,39.61,,44945.0,,,,1730000000.0,,,,,36.4,,,-0.71,,,0.06280000000000001,0.13720000000000002,-0.0215,0.35840000000000005,,1.16,13.29,14.0,,2.56,680500000.0,,43799000.0,10.5,,,,,,,34.83,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,1177250.0,,,100.0,-0.92,-0.12,,5.48,8.64,-0.38,31.03,-0.0011,,,,,,,,,,,,,,,1530000000.0,4.59,1.24,5.23,,100.25,176839000.0,,,,,,,,,105.73,,36722.0,,,,21430000000.0,,,,,107.11,,,1.79,,,0.0547,0.08900000000000001,-0.0036,0.4154,,,23.03,20.22,,6.43,3330000000.0,,202699000.0,5.4,,,,,,,97.09,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,400.0,10719200.0,,,400.0,33.26,-0.4,,0.17,0.54,-2.95,7.56,-0.010900000000000002,,,,,,,,,,,,,,,0.0,2.9,0.73,3.29,,36.07,1968390000.0,,,,,,,,,36.24,,469202.0,,,,71630000000.0,,,,,38.98,,,0.82,,,0.0047,0.0152,-0.0753,0.2636,,1.1,12.5,11.02,,2.11,34270000000.000004,,1976612000.0,1.5,,,,,,,35.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,40861.0,,,12300.0,0.0,-0.04,,0.13,0.33,-0.53,0.93,-0.0015,,,,,,,,,,,,,,,0.0,,0.0,,,25.81,,,,,,,,,,25.94,,500.0,,,,894930000.0,,,,,,,,0.0,,,0.005,0.013000000000000001,-0.02,0.037200000000000004,,,,,,,,,34500000.0,0.0,,,,,,,25.61,,,,
,,,,100.0,35600.0,,,100.0,0.0,0.01,,-0.11,0.1,-0.52,0.62,0.0004,,,,,,,,,,,,,,,0.0,,0.0,,,25.68,,,,,,,,,,25.57,,400.0,,,,,,,,,,,,0.0,,,-0.0043,0.0040999999999999995,-0.0199,0.0248,,,,,,,,,,0.0,,,,,,,25.47,,,,
,,,,1000.0,48403.0,,,100.0,0.0,0.08,,-0.05,0.18,-0.42,0.68,0.0031,,,,,,,,,,,,,,,0.0,,0.0,,,25.78,,,,,,,,,,25.73,,500.0,,,,,,,,,,,,0.0,,,-0.0019,0.006999999999999999,-0.0161,0.0271,,,,,,,,,,0.0,,,,,,,25.55,,,,
,,,,100.0,25206.0,,,100.0,0.0,-0.14,,-0.04,0.12,-0.22,0.55,-0.0054,,,,,,,,,,,,,,,0.0,,0.0,,,25.59,,,,,,,,,,25.55,,322.0,,,,,,,,,,,,0.0,,,-0.0017000000000000001,0.0047,-0.0085,0.022000000000000002,,,,,,,,,,0.0,,,,,,,25.43,,,,
,,,,2000.0,26732.0,,,200.0,0.0,0.07,,-0.13,0.05,-0.63,0.56,0.0028000000000000004,,,,,,,,,,,,,,,0.0,,0.0,,,25.44,,,,,,,,,,25.31,,144.0,,,,,,,,,,,,0.0,,,-0.005200000000000001,0.0019,-0.024300000000000002,0.0226,,,,,,,,,,0.0,,,,,,,25.26,,,,
,,,,100.0,48374.0,,,100.0,0.0,-0.01,,0.06,0.19,-0.24,0.62,-0.0004,,,,,,,,,,,,,,,0.0,,0.0,,,25.57,,,,,,,,,,25.63,,200.0,,,,,,,,,,,,0.0,,,0.0023,0.0075,-0.009300000000000001,0.0248,,,,,,,,,,0.0,,,,,,,25.44,,,,
